,url,brands,iphih1,sizedetails,sizedetail,ipiBoxi
0,https://diza.gallery/product-1905/tapestry_earrings_Dalnoon_Diza#3569052,"['', 'd.a.l.n.o.o.n']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['انتخاب گوشواره\u200cی درست ميتواند کامل كننده ی استایل شما در طول روز باشد. گوشواره\u200cهایی با رنگ\u200cهای درخشان و طراحی\u200c چشمگیر.', 'جزئیات محصول\nساخته شده از گچ و پاپیه ماشه', 'توضیحات محصول\nکالکشن “Living abstraction“ با اقتباس از سبک دادائیسم طراحی و عکاسی شده است و عمده ی گوشواره های این کالکشن با الهام از آثار سوفی تویبر آرپ ساخته شده اند.']"
1,https://diza.gallery/product-1905/tapestry_earrings_Dalnoon_Diza#6531325789,"['', 'd.a.l.n.o.o.n']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['انتخاب گوشواره\u200cی درست ميتواند کامل كننده ی استایل شما در طول روز باشد. گوشواره\u200cهایی با رنگ\u200cهای درخشان و طراحی\u200c چشمگیر.', 'جزئیات محصول\nساخته شده از گچ و پاپیه ماشه', 'توضیحات محصول\nکالکشن “Living abstraction“ با اقتباس از سبک دادائیسم طراحی و عکاسی شده است و عمده ی گوشواره های این کالکشن با الهام از آثار سوفی تویبر آرپ ساخته شده اند.']"
2,https://diza.gallery/product-1906/Fish_silver_Bracelet_MahsaKazemifar_Diza#457905321,"['', 'Mahsa Kazemifar']","['سایز های محصول', 'ناموجود!']",None,None,['این اثر با استفاده از فرم ها و بافت های ارگانیک و با نگاهی مدرن و شاعرانه ساخته شده و نزدیکی و یگانگی انسان و طبیعت را در قالب زیورآلات یادآور می\u200cشود.']
3,https://diza.gallery/product-1907/white_dress_RezaNadimi_Diza#70854261183,"['', 'Reza Nadimi']","['سایز های محصول', 'مشخصات سایز']",['سایز : S\nقد : 90cm\nسرشانه : 15cm\nآستین : 62cm\nعرض سینه : 42cm'],"['سایز : S', 'قد : 90cm', 'سرشانه : 15cm', 'آستین : 62cm', 'عرض سینه : 42cm']",None
4,https://diza.gallery/product-1908/Mini_skirt_Gownbad_Diza#35797411680,"['', 'GONBAD']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nدورکمر : 40cm\nقد : 40cm\nمناسب سایز : 40'],"['سایز : 1', 'دورکمر : 40cm', 'قد : 40cm', 'مناسب سایز : 40']","['المانی اصیل و با هویت که از پارچه\u200cی قلمکار با\u200c چاپ دستی و ترکیب رنگی شگفت\u200cانگیز دوخته شده تا به سادگی در کنار دیگر عناصر استایلتان \u200cقرار بگیرد. پارچه\u200cهای نفیس و زیبایی\u200cشناسی سنتی ایران همراه هم شده و این اثر زیبا را پدید آورده\u200cاند.', 'جزئیات محصول\nپارچه\u200cی قلمکار با چاپ دستی.', 'توضیحات محصول\nگنبد سعی دارد با استفاده از دو المان سنتی -پارچه قلمکار و کلاه نمدی- هنر دستی قدیمی ایران را در قالبی مدرن ارائه کند.']"
5,https://diza.gallery/product-1909/pink_croptop_NtoZ_Diza#8631168904,"['', 'N to Z']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد از جلو : 24cm\nقد از پشت : 14cm\nفاصله بین دو زیر بغل : 34cm'],"['سایز : FREE', 'قد از جلو : 24cm', 'قد از پشت : 14cm', 'فاصله بین دو زیر بغل : 34cm']","['اثری که با\u200c تلفیق فرهنگ شرق و غرب طراحی و دوخته شده و سعی بر بازنمایی یک زن قدرتمند را دارد.', 'جزئیات محصول\nتمامی آثار فنر کشی شده و توسط بندهای پشت و سرشانه از سایز xs تا m متغییرند.\nکالا ها در غالب کاکشن ارائه نشده و carry over هستند.', 'نحوه مراقبت\nحتما خشکشویی شوند.']"
6,https://diza.gallery/product-1910/flowers_croptop_NtoZ_Diza#24689063,"['', 'N to Z']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['اثری که با\u200c تلفیق فرهنگ شرق و غرب طراحی و دوخته شده و سعی بر بازنمایی یک زن قدرتمند را دارد.', 'جزئیات محصول', '', '']"
7,https://diza.gallery/product-1910/flowers_croptop_NtoZ_Diza#3458975221,"['', 'N to Z']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['اثری که با\u200c تلفیق فرهنگ شرق و غرب طراحی و دوخته شده و سعی بر بازنمایی یک زن قدرتمند را دارد.', 'جزئیات محصول', '', '']"
8,https://diza.gallery/product-1910/flowers_croptop_NtoZ_Diza#3468042216,"['', 'N to Z']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['اثری که با\u200c تلفیق فرهنگ شرق و غرب طراحی و دوخته شده و سعی بر بازنمایی یک زن قدرتمند را دارد.', 'جزئیات محصول', '', '']"
9,https://diza.gallery/product-1910/flowers_croptop_NtoZ_Diza#742158084,"['', 'N to Z']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['اثری که با\u200c تلفیق فرهنگ شرق و غرب طراحی و دوخته شده و سعی بر بازنمایی یک زن قدرتمند را دارد.', 'جزئیات محصول', '', '']"
10,https://diza.gallery/product-1911/beige_shorts_ADHD_Diza#325807424,"['', 'ADHD']","['سایز های محصول', 'ناموجود!']",None,None,None
11,https://diza.gallery/product-1912/kimono_Gownbad_Diza#652125707,"['', 'GONBAD']","['سایز های محصول', 'ناموجود!']",None,None,"['المانی اصیل و با هویت که از پارچه\u200cی قلمکار با\u200c چاپ دستی و ترکیب رنگی شگفت\u200cانگیز دوخته شده تا به سادگی در کنار دیگر عناصر استایلتان \u200cقرار بگیرد. پارچه\u200cهای نفیس و زیبایی\u200cشناسی سنتی ایران همراه هم شده و این اثر زیبا را پدید آورده\u200cاند.', 'جزئیات محصول\nپارچه\u200cی قلمکار با چاپ دستی.', 'توضیحات محصول\nگنبد سعی دارد با استفاده از دو المان سنتی -پارچه قلمکار و کلاه نمدی- هنر دستی قدیمی ایران را در قالبی مدرن ارائه کند.']"
12,https://diza.gallery/product-1913/black_longsleeves_top_ArigaTorosian_Diza#64213694226,"['', 'ariga torosian']","['سایز های محصول', 'ناموجود!']",None,None,None
13,https://diza.gallery/product-1914/leopard_printed_vest_ArigaTorosian_Diza#6422790117,"['', 'ariga torosian']","['سایز های محصول', 'مشخصات سایز']",['سایز : S\nقد : 69cm\nسرشانه : 18cm\nفاصله بین دو زیر بغل : 56cm'],"['سایز : S', 'قد : 69cm', 'سرشانه : 18cm', 'فاصله بین دو زیر بغل : 56cm']",None
14,https://diza.gallery/product-1915/sea_sliver_bracelet_MahsaKaemiFar_Diza#46895215,"['', 'Mahsa Kazemifar']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nعرض : 1.5cm\nقطر : 5cm'],"['سایز : FREE', 'عرض : 1.5cm', 'قطر : 5cm']","['این اثر با استفاده از فرم ها و بافت های ارگانیک و با نگاهی مدرن و شاعرانه ساخته شده و نزدیکی و یگانگی انسان و طبیعت را در قالب زیورآلات یادآور می\u200cشود.', 'جزئیات محصول\nوزن این دست بند 41 گرم می باشد.\nنقره ۹۲۵']"
15,https://diza.gallery/product-1916/shakhti_pants_Ninel_Diza#23580531,"['', 'Ninel']","['سایز های محصول', 'ناموجود!']",None,None,None
16,https://diza.gallery/product-1917/Light_top_Ninel_Diza#4690531679,"['', 'Ninel']","['رنگ های دیگر:', 'سایز های محصول']",None,None,None
17,https://diza.gallery/product-1917/Light_top_Ninel_Diza#56005216,"['', 'Ninel']","['رنگ های دیگر:', 'سایز های محصول']",None,None,None
18,https://diza.gallery/product-1919/zamin_bracelet_MahsaKazemifar_Diza#75213680,"['', 'Mahsa Kazemifar']","['سایز های محصول', 'ناموجود!']",None,None,"['این اثر با استفاده از فرم ها و بافت های ارگانیک و با نگاهی مدرن و شاعرانه ساخته شده و نزدیکی و یگانگی انسان و طبیعت را در قالب زیورآلات یادآور می\u200cشود.', 'جزئیات محصول\nوزن این دستبند 35 گرم می باشد.']"
19,https://diza.gallery/product-1920/life_pants_Ninel_Diza#246907426,"['', 'Ninel']",['سایز های محصول'],None,None,None
20,https://diza.gallery/product-1921/hofreh_bracelet_MahsaKazemifar_Diza#73225768994,"['', 'Mahsa Kazemifar']","['سایز های محصول', 'ناموجود!']",None,None,"['این اثر با استفاده از فرم ها و بافت های ارگانیک و با نگاهی مدرن و شاعرانه ساخته شده و نزدیکی و یگانگی انسان و طبیعت را در قالب زیورآلات یادآور می\u200cشود.', 'جزئیات محصول\nوزن این دستنبد 32 گرم می باشد.']"
21,https://diza.gallery/product-1922/black_zozo_top_ADHD_Diza#63115467890,"['', 'ADHD']",['سایز های محصول'],None,None,['جزئیات محصول\nمناسب سایز 34 تا 38']
22,https://diza.gallery/product-1923/shahdokht_shorts_Zi_Diza#46896316,"['', 'Zee']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nدور کمر : 34cm\nقد : 42cm\nفاق : 38cm'],"['سایز : 1', 'دور کمر : 34cm', 'قد : 42cm', 'فاق : 38cm']",['توضیحات محصول\nارسال محصولات در دیزا به صورت رایگان و فوری می باشد در شهر تهران سفارشات تا 24 ساعت کاری و در سایر شهر ها بین 3 تا 5 روز کاری تحویل داده خواهد شد.']
23,https://diza.gallery/product-1924/origami_blazer_RezaNadimi_Diza#34689742,"['', 'Reza Nadimi']","['سایز های محصول', 'مشخصات سایز']",['سایز : S\nقد کوتاهترین : 40cm\nقد بلندترین : 65cm\nسرشانه : 13cm\nآستین : 60cm\nعرض سینه : 43cm'],"['سایز : S', 'قد کوتاهترین : 40cm', 'قد بلندترین : 65cm', 'سرشانه : 13cm', 'آستین : 60cm', 'عرض سینه : 43cm']",None
24,https://diza.gallery/product-1925/beige_croptop_NtoZ_Diza#34579643,"['', 'N to Z']","['سایز های محصول', 'ناموجود!']",None,None,"['اثری که با\u200c تلفیق فرهنگ شرق و غرب طراحی و دوخته شده و سعی بر بازنمایی یک زن قدرتمند را دارد.', 'جزئیات محصول\nتمامی آثار فنر کشی شده و توسط بندهای پشت و سرشانه از سایز xs تا m متغییرند.\nکالا ها در قالب کاکشن ارائه نشده و carry over هستند.', 'توضیحات محصول\nمناسب سایز 34 تا 40', 'نحوه مراقبت\nحتما خشکشویی شوند.']"
25,https://diza.gallery/product-1926/beige_simple_croptop_NtoZ_Diza#246890631,"['', 'N to Z']","['سایز های محصول', 'ناموجود!']",None,None,"['اثری که با\u200c تلفیق فرهنگ شرق و غرب طراحی و دوخته شده و سعی بر بازنمایی یک زن قدرتمند را دارد.', 'جزئیات محصول\nمناسب سایز 34 تا 40', 'توضیحات محصول\nتمامی آثار فنر کشی شده و توسط بندهای پشت و سرشانه از سایز xs تا m متغییرند. کالا ها در قالب کاکشن ارائه نشده و carry over هستند.', 'نحوه مراقبت\nحتما خشکشویی شوند.']"
26,https://diza.gallery/product-1927/reflection_earrings_Dalnon_Diza#34790742,"['', 'd.a.l.n.o.o.n']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nطول : 5cm\nعرض : 4cm'],"['سایز : FREE', 'طول : 5cm', 'عرض : 4cm']","['انتخاب گوشواره\u200cی درست ميتواند کامل كننده ی استایل شما در طول روز باشد. گوشواره\u200cهایی با رنگ\u200cهای درخشان و طراحی\u200c چشمگیر.', 'جزئیات محصول\nساخته شده از گچ و پاپیه ماشه', 'توضیحات محصول\nکالکشن “Living abstraction“ با اقتباس از سبک دادائیسم طراحی و عکاسی شده است و عمده ی گوشواره های این کالکشن با الهام از آثار سوفی تویبر آرپ ساخته شده اند.']"
27,https://diza.gallery/product-1928/white_linen_shirt_RezaNadimi_Diza#3579883110,"['', 'Reza Nadimi']",['سایز های محصول'],None,None,None
28,https://diza.gallery/product-1929/black_pocket_dress_ArigaTorosian_Diza#88521063,"['', 'ariga torosian']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nقد : 89cm\nسرشانه : 12cm\nعرض سینه : 51cm'],"['سایز : M', 'قد : 89cm', 'سرشانه : 12cm', 'عرض سینه : 51cm']",None
29,https://diza.gallery/product-1930/hich_scarf_Sav_Diza#3479904214,"['', 'SAV']",['سایز های محصول'],None,None,['توضیحات محصول\nاین شال از جنس وال است و اشعار با استفاده از نمد روی آن تکه دوزی شده اند.']
30,https://diza.gallery/product-1931/red_mirorr_scarf_Sav_Diza#6417522689,"['', 'SAV']",['سایز های محصول'],None,None,"['شال آینه سرخ یک انتخاب ساده برای ایجاد تغییر چشم گیری در استایل شما است.', 'توضیحات محصول\nاین شال سرخ با استفاده از آینه های گرد آذین شده است.']"
31,https://diza.gallery/product-1932/longsleeve_line_top_ArigaTorosian_Diza#35796321,"['', 'ariga torosian']","['سایز های محصول', 'مشخصات سایز']",['سایز : XS\nقد : 43cm\nسرشانه : 12cm\nآستین : 50cm\nفاصله بین دو زیر بغل : 41cm'],"['سایز : XS', 'قد : 43cm', 'سرشانه : 12cm', 'آستین : 50cm', 'فاصله بین دو زیر بغل : 41cm']",None
32,https://diza.gallery/product-1933/helal_pin_ArghavanRouzbeh_Diza#23692791,"['', 'Arghavan Rouzbeh']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",[''],"['', '']","['', '']"
33,https://diza.gallery/product-1933/helal_pin_ArghavanRouzbeh_Diza#246799421,"['', 'Arghavan Rouzbeh']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",[''],"['', '']","['', '']"
34,https://diza.gallery/product-1933/helal_pin_ArghavanRouzbeh_Diza#2468904,"['', 'Arghavan Rouzbeh']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",[''],"['', '']","['', '']"
35,https://diza.gallery/product-1933/helal_pin_ArghavanRouzbeh_Diza#24790415,"['', 'Arghavan Rouzbeh']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",[''],"['', '']","['', '']"
36,https://diza.gallery/product-1933/helal_pin_ArghavanRouzbeh_Diza#357952216,"['', 'Arghavan Rouzbeh']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",[''],"['', '']","['', '']"
37,https://diza.gallery/product-1933/helal_pin_ArghavanRouzbeh_Diza#64227903,"['', 'Arghavan Rouzbeh']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",[''],"['', '']","['', '']"
38,https://diza.gallery/product-1933/helal_pin_ArghavanRouzbeh_Diza#68042688,"['', 'Arghavan Rouzbeh']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",[''],"['', '']","['', '']"
39,https://diza.gallery/product-1934/milky_v_vest_Arigatorosian_Diza#531479081,"['', 'ariga torosian']","['سایز های محصول', 'مشخصات سایز']",['سایز : S\nقد : 65cm\nسرشانه : 17cm\nفاصله بین دو زیر بغل : 53cm'],"['سایز : S', 'قد : 65cm', 'سرشانه : 17cm', 'فاصله بین دو زیر بغل : 53cm']","['جلیقه شیری مینیمال از برند Ariga Torosian با طراحی هندسی.', 'توضیحات محصول\nجنس این محصول پلی استر و نخ است.']"
40,https://diza.gallery/product-1935/ocean_organza_blazer_Saaku_Diza#357952109,"['', 'SAAKU']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",['سایز : M\n:'],"['سایز : M', ':']",None
