,Links,brands,iphih1,sizedetails,sizedetail,ipiBoxi
60,https://diza.gallery/product-1072/barg_silver_ring_Mahsakazemifar_Diza#46991279,"['', 'Mahsa Kazemifar']","['سایز های محصول', 'ناموجود!']",None,None,['انگشتر برگ نقره، بازنمایی شاعرانه\u200cای از طبیعت در قالب انگشتر است. نگاه مدرن طراح و سازنده\u200cی این انگشتر موجب همخوانی این اثر با استایل های گوناگون می\u200cشود.']
61,https://diza.gallery/product-1074/seagreen_icutdetails_blouse_Saaku_Diza#357021,"['', 'SAAKU']","['سایز های محصول', 'ناموجود!']",None,None,None
62,https://diza.gallery/product-1076/tormalin_silver_necklace_mahsakazemifar_diza#368912,"['', 'Mahsa Kazemifar']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nطول زنجیر : 38cm\nوزن : 6g\nعرض پلاک : 1/5cm'],"['سایز : FREE', 'طول زنجیر : 38cm', 'وزن : 6g', 'عرض پلاک : 1/5cm']",['المانی\u200cاز درون طبیعت. گردنبند نقره با\u200c دو سنگ تورمالین در اوج سادگی خود، زیبایی منحصر به فردی را نمایش می\u200cدهد. این اثر که دریچه\u200cی کوچکی به طبیعت است، به\u200cبازنمایی آن در قاب کوچک گردنبند می\u200cپردازد به گونه\u200cای که بتواند خود را خارج از محدودیت\u200cهای زمان\u200c و مکان با عناصر گوناگون پوشش روزمره شما همراه و هماهنگ کند.']
63,https://diza.gallery/product-1077/navyblue_overall_Rishe_Diza#4690082,"['', 'R.I.S.H.E']",['سایز های محصول'],None,None,"['سرهمی دست دوز سرمه ای درخت با برشی آزاد و طراحی آگاهانه، رشد سریع و نیازهای کودکان در این سنین را در نظر میگیرد.', 'جزئیات محصول\nدوخته شده از الیاف ۱۰۰٪ طبیعی\nنانو شده\nدکمه\u200cها و منگوله\u200cها ساخته شده از دور ریز پارچه\u200cها \u200cهستند.', 'توضیحات محصول\nلباس های ریشه همگی فارغ از جنسیت و دوستدار کودکان و محیط زیست آن ها هستند؛ پارچه های تماماً نخی که به همین سبب ضد حساسیت اند. کار های ریشه با اسپری نانو ضدلک و ضدآب شده اند و در برش آن ها رشد کودکان در نظر گرفته شده. این همبازی های خوش رنگ و درخشان الهام گرفته از نقاشی های خام دستانه ی کودکان اند. آسوده خاطر باشید و بگذارید فرشتگان کوچکتان بال های خیالشان را باز کنند به راحتی بازی کنند و با ریشه همراه شوند.']"
64,https://diza.gallery/product-1078/mini_black_checked_scarf_ZE_Diza#785425,"['', 'ز']","['سایز های محصول', 'ناموجود!']",None,None,"['روسری کوچک توری ""زی"" با گل\u200cدوزی رزهای سرخ، انتخابی جالب و متفاوت است که در کنار المان\u200cهای دیگر پوشش مخاطب در روزمره، موقعیت\u200cهای عصر و شب و سفر همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از پارچه کتان خالدار کریستال\nمناسب فصل بهار،تابستان و پاییز']"
65,https://diza.gallery/product-1079/Jacquard_cape_Ramakzaringhaba_Diza#35802268,"['', 'Ramak zarringhaba']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد از جلو : 97cm\nقد از پشت : 108cm'],"['سایز : FREE', 'قد از جلو : 97cm', 'قد از پشت : 108cm']","['انتخابی اصیل برای عصر و شب. شنل ژاکارد ""رامک زرین\u200cقبا"" رویه\u200cای است که شما را در موقعیت\u200cهای متفاوت رسمی و نیمه\u200cرسمی همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از ژاکارد ایتالیایی.\nسوزن\u200cدوزی\u200cهای روی اثر از لباس\u200cهای قدیمی به\u200cیافت شده\u200cاند.\nاز مجموعه\u200cی اختصاصی رامک زرین\u200cقبا.\nمناسب پاییز و زمستان.']"
66,https://diza.gallery/product-1081/silver_earrings_Paiget_Diza#4590863,"['', 'Paiget']","['سایز های محصول', 'ناموجود!']",None,None,"['این گوشواره مینیمال با ترکیبی از سنگ و نقره و اقتباس از معماری صفویه ساخته و طراحی شده. اثری با هویت و با اصالت که تلفیق فرهنگ ایرانی با هنر مدرن را به زیبایی نمایش می\u200cدهد. این اثر می\u200cتواند مکملی مناسب برای استایل\u200cهای روز و شب شما باشد.', 'توضیحات محصول\nمجموعه شهر من شهر من مجموعه ای است با الهام از معماری شاخص دوران صفوی اصفهان که در قالب زیورآلات مینیمال معنا یافته . طراحی این مجموعه تلاشی است برای تلفیق میان فرم و فضای مدرن با ریشه های فرهنگی هنری ایرانی.']"
67,https://diza.gallery/product-1084/silver_necklace_Pap05#35800912,"['', 'Paiget']","['سایز های محصول', 'ناموجود!']",None,None,"['بازنمایی آگاهانه\u200cی عناصر معماری دوره\u200cی صفوی به زبانی معاصر و مدرن. گردنبند نقره\u200cی پایژه که نشانه\u200cهایی از هنر کمینه\u200cگرا در طراحی خود دارد، همراهی همیشگی برای کامل کردن پوشش شماست.', 'توضیحات محصول\nمجموعه شهر من شهر من مجموعه ای است با الهام از معماری شاخص دوران صفوی اصفهان که در قالب زیورآلات مینیمال معنا یافته . طراحی این مجموعه تلاشی است برای تلفیق میان فرم و فضای مدرن با ریشه های فرهنگی هنری ایرانی.']"
68,https://diza.gallery/product-1087/hooded_floral_shirt_A8_DIZA#35890427,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,"['پیراهن گل\u200cدار ""A8"" با برش آزاد و راسته\u200cاش تن\u200cخوری شایسته دارد و اثری فارغ از جنسیت است. در فصل\u200cهای بهار و پاییز می\u200cتوانید آن را تک بپوشید و در زمستان از زیر و رو با لایه های پوششتان بازی کنید. در کنار اکسسوری های متفاوت این پیراهن کلاه\u200cدار با استایل\u200cهای متفاوت کنار می\u200cآید و شما را در موقعیت\u200cهای نیمه رسمی و طی روز همراهی می\u200cکند.']"
69,https://diza.gallery/product-1088/farsheirani_hoodie_Ramakzaringhaba_diza#46893105,"['', 'Ramak zarringhaba']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 87cm\nقد آستین : 70cm\nفاصله بین دو زیر بغل : 67cm'],"['سایز : FREE', 'قد : 87cm', 'قد آستین : 70cm', 'فاصله بین دو زیر بغل : 67cm']","['هودی فرش ایرانی ""رامک زرین\u200cقبا"" انتخابی برای افرادی است که می\u200cخواهند المان\u200cهای ایرانی را با کمی شیطنت در استایل خود داشته باشند. نوار آبی روشن سروستان ها و پایین کار جلوه\u200cی دیگری به نقوش این اثر می\u200cدهد و برش آزاد این هودی بر هر تنی خوش می\u200cنشیند و به مخاطب اجازه می\u200cدهد تا در روزهای سردتر لایه\u200cهای بیشتری بپوشد.', 'جزئیات محصول\nمناسب سایز 36 تا 44\nدوخته شده از برزنت و ضدآب\nهودی کلاه\u200cدار.\nجلوبسته.\nفارغ از جنسیت.']"
70,https://diza.gallery/product-1089/pae010_earrings_paiget_diza#879953201,"['', 'Paiget']",['سایز های محصول'],None,None,"['این گوشواره مینیمال با اقتباس از معماری صفویه ساخته شده. اثری با هویت و با اصالت که تلفیق فرهنگ ایرانی با هنر مدرن را به زیبایی نمایش می\u200cدهد. این اثر می\u200cتواند مکملی مناسب برای استایل\u200cهای روز و شب شما باشد.', 'توضیحات محصول\nمجموعه شهر من شهر من مجموعه ای است با الهام از معماری شاخص دوران صفوی اصفهان که در قالب زیورآلات مینیمال معنا یافته . طراحی این مجموعه تلاشی است برای تلفیق میان فرم و فضای مدرن با ریشه های فرهنگی هنری ایرانی.']"
71,https://diza.gallery/product-1091/silver_ring_03_mahsakazemifar_diza#35799148,"['', 'Mahsa Kazemifar']","['سایز های محصول', 'ناموجود!']",None,None,['انگشتر بافت\u200cدار، انگشتری\u200cاست مدرن که با نگاهی بر بافت\u200cها و موتیف\u200cهای موجود در طبیعت و بازنمایی آن\u200cها به زبانی شاعرانه بر تن نقره در قالب زیور پدید آمده. این اثر معاصر می\u200cتواند استایل\u200cهای گوناگون را همراهی و کامل کند.']
72,https://diza.gallery/product-1092/navy_blue_suit_Ramakzairinghaba_Diza#3465794,"['', 'Ramak zarringhaba']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد کت : 46cm\nقد آستین : 60cm\nفاصله بین دو زیر بغل : 51cm\nدور کمر شلوار : 36cm\nقد شلوار : 103cm'],"['سایز : FREE', 'قد کت : 46cm', 'قد آستین : 60cm', 'فاصله بین دو زیر بغل : 51cm', 'دور کمر شلوار : 36cm', 'قد شلوار : 103cm']","['کت و شلوار آبی تیره\u200cی ""رامک زرین\u200cقبا"" ردی از هنر دست زنان بلوچستان دارد و مخاطب را در مهمانی\u200cهای عصر و شب همراهی می\u200cکند و ظاهری اصیل می\u200cسازد. لبه\u200cی پایینی کت کوتاه این ست در جلو و پشت بلندتر است و در کناره\u200cها به صورت قوسی کوتاه می\u200cشود و برش اثر را از یک\u200cنواختی خارج می\u200cکند.', 'جزئیات محصول\nمناسب سایز 36 و 38\nاز مجموعه\u200cی اختصاصی رامک زرین قبا.\nدوخته شده از پارچه\u200cی ژاکارد ایتالیایی.\nآستین\u200c\u200cها از حریر.\nسوزن\u200cدوزی\u200cهای روی اثر از لباس\u200cهای قدیمی به\u200cیافت شده\u200cاند.']"
